Date,Open,High,Low,Close
2014-08-21,6755.48,6780.73,6752.7,6777.66
2014-08-20,6779.31,6781.23,6739.76,6755.48
2014-08-19,6741.25,6782.9,6740.65,6779.31
2014-08-18,6689.08,6745.72,6689.08,6741.25
2014-08-15,6685.26,6742.82,6685.25,6689.08
2014-08-14,6656.68,6694.64,6641.81,6685.26
2014-08-13,6632.42,6664.34,6625.98,6656.68
2014-08-12,6632.82,6643.7,6612.52,6632.42
2014-08-11,6567.36,6645.83,6567.36,6632.82
2014-08-08,6597.37,6597.37,6528.73,6567.36
2014-08-07,6636.16,6649.05,6589.78,6597.37
2014-08-06,6682.48,6682.48,6588.43,6636.16
2014-08-05,6677.52,6713.52,6671.46,6682.48
2014-08-04,6679.18,6715.56,6669.93,6677.52
2014-08-01,6730.11,6730.11,6624.72,6679.18
2014-07-31,6773.44,6797.09,6716.29,6730.11
2014-07-30,6807.75,6815.29,6758.24,6773.44
2014-07-29,6788.07,6833.67,6784.04,6807.75
2014-07-28,6791.55,6809.61,6761.77,6788.07
2014-07-25,6821.46,6830.77,6780.65,6791.55
2014-07-24,6798.15,6821.46,6767.33,6821.46
2014-07-23,6795.34,6822.65,6773.11,6798.15
2014-07-22,6728.44,6801.84,6728.44,6795.34
2014-07-21,6749.45,6753.42,6715.78,6728.44
2014-07-18,6738.32,6749.89,6690.9,6749.45
2014-07-17,6784.67,6784.67,6727.71,6738.32
2014-07-16,6710.45,6792.55,6710.45,6784.67
2014-07-15,6746.14,6764.0,6709.15,6710.45
2014-07-14,6690.17,6760.73,6690.17,6746.14
2014-07-11,6672.37,6696.1,6663.67,6690.17
2014-07-10,6718.04,6724.8,6643.62,6672.37
2014-07-09,6738.45,6740.82,6692.77,6718.04
2014-07-08,6823.51,6831.02,6738.45,6738.45
2014-07-07,6866.05,6866.37,6817.6,6823.51
2014-07-04,6865.21,6875.31,6856.35,6866.05
2014-07-03,6816.37,6866.56,6815.45,6865.21
2014-07-02,6802.92,6829.49,6796.61,6816.37
2014-07-01,6743.94,6805.9,6743.94,6802.92
2014-06-30,6757.77,6777.11,6730.45,6743.94
2014-06-27,6735.12,6767.63,6735.12,6757.77
2014-06-26,6733.62,6753.25,6701.59,6735.12
2014-06-25,6787.07,6787.07,6716.35,6733.62
2014-06-24,6800.56,6824.45,6776.8,6787.07
2014-06-23,6825.2,6829.76,6785.83,6800.56
2014-06-20,6808.11,6840.62,6791.2,6825.2
2014-06-19,6778.56,6837.57,6778.56,6808.11
2014-06-18,6766.77,6799.59,6766.77,6778.56
2014-06-17,6754.64,6774.87,6736.11,6766.77
2014-06-16,6777.85,6779.4,6748.04,6754.64
2014-06-13,6843.11,6843.11,6758.15,6777.85
2014-06-12,6838.87,6853.18,6827.03,6843.11
2014-06-11,6873.55,6873.55,6825.24,6838.87
2014-06-10,6875.0,6875.24,6835.8,6873.55
2014-06-09,6858.21,6878.96,6857.7,6875.0
2014-06-06,6813.49,6862.91,6813.49,6858.21
2014-06-05,6818.63,6847.0,6795.27,6813.49
2014-06-04,6836.3,6840.6,6800.1,6818.63
2014-06-03,6864.1,6865.38,6817.96,6836.3
2014-06-02,6844.51,6874.38,6844.51,6864.1
2014-05-30,6871.29,6874.33,6831.99,6844.51
2014-05-29,6851.22,6882.14,6848.06,6871.29
2014-05-28,6844.94,6855.83,6833.61,6851.22
2014-05-27,6815.75,6857.1,6815.37,6844.94
2014-05-23,6820.56,6825.53,6793.47,6815.75
2014-05-22,6821.04,6846.57,6810.19,6820.56
2014-05-21,6802.0,6821.04,6782.8,6821.04
2014-05-20,6844.55,6848.36,6792.51,6802.0
2014-05-19,6855.81,6862.2,6804.31,6844.55
2014-05-16,6840.89,6855.94,6813.5,6855.81
2014-05-15,6878.49,6894.88,6821.66,6840.89
2014-05-14,6873.08,6880.07,6854.02,6878.49
2014-05-13,6851.75,6877.39,6845.95,6873.08
2014-05-12,6814.57,6851.75,6814.57,6851.75
2014-05-09,6839.25,6839.42,6805.39,6814.57
2014-05-08,6796.44,6840.37,6796.44,6839.25
2014-05-07,6798.56,6799.34,6766.84,6796.44
2014-05-06,6822.42,6828.62,6785.32,6798.56
2014-05-02,6808.87,6838.17,6798.61,6822.42
2014-05-01,6780.03,6811.64,6773.69,6808.87
2014-04-30,6769.91,6794.88,6748.76,6780.03
2014-04-29,6700.16,6769.91,6700.1,6769.91
2014-04-28,6685.69,6720.33,6682.9,6700.16
2014-04-25,6703.0,6704.37,6657.3,6685.69
2014-04-24,6674.74,6724.58,6667.65,6703.0
2014-04-23,6681.76,6694.82,6661.42,6674.74
2014-04-22,6625.25,6706.19,6625.25,6681.76
2014-04-17,6584.17,6627.25,6559.35,6625.25
2014-04-16,6541.61,6596.99,6541.61,6584.17
2014-04-15,6583.76,6594.24,6534.2,6541.61
2014-04-14,6561.7,6583.76,6507.08,6583.76
2014-04-11,6641.97,6641.97,6538.75,6561.7
2014-04-10,6635.61,6688.28,6620.39,6641.97
2014-04-09,6590.69,6654.05,6590.41,6635.61
2014-04-08,6622.84,6625.19,6549.75,6590.69
2014-04-07,6695.55,6695.55,6614.73,6622.84
2014-04-04,6649.14,6706.34,6649.14,6695.55
2014-04-03,6659.04,6680.78,6638.52,6649.14
2014-04-02,6652.61,6672.73,6639.63,6659.04
2014-04-01,6598.37,6660.27,6598.37,6652.61
2014-03-31,6615.58,6658.4,6583.09,6598.37
2014-03-28,6588.32,6631.48,6585.73,6615.58
2014-03-27,6605.3,6605.3,6561.39,6588.32
2014-03-26,6604.89,6643.58,6601.78,6605.3
2014-03-25,6520.39,6604.89,6520.39,6604.89
2014-03-24,6557.17,6568.96,6506.42,6520.39
2014-03-21,6542.44,6572.09,6537.89,6557.17
2014-03-20,6573.13,6573.13,6492.62,6542.44
2014-03-19,6605.28,6609.46,6566.85,6573.13
2014-03-18,6568.35,6628.2,6534.86,6605.28
2014-03-17,6527.89,6592.37,6527.87,6568.35
2014-03-14,6553.78,6553.78,6500.37,6527.89
2014-03-13,6620.9,6631.38,6552.46,6553.78
2014-03-12,6685.52,6685.52,6598.36,6620.9
2014-03-11,6689.45,6718.3,6660.59,6685.52
2014-03-10,6712.67,6757.0,6671.62,6689.45
2014-03-07,6788.49,6800.66,6706.38,6712.67
2014-03-06,6775.42,6806.62,6770.95,6788.49
2014-03-05,6823.77,6824.16,6771.5,6775.42
2014-03-04,6708.35,6827.22,6708.35,6823.77
2014-03-03,6809.7,6809.7,6671.89,6708.35
2014-02-28,6810.27,6833.82,6785.54,6809.7
2014-02-27,6799.15,6819.24,6733.54,6810.27
2014-02-26,6830.5,6834.09,6785.28,6799.15
2014-02-25,6862.73,6866.35,6790.93,6830.5
2014-02-24,6838.06,6865.86,6797.83,6865.86
2014-02-21,6812.99,6859.91,6812.99,6838.06
2014-02-20,6796.71,6812.99,6732.03,6812.99
2014-02-19,6796.43,6810.48,6759.86,6796.71
2014-02-18,6736.0,6802.89,6716.64,6796.43
2014-02-17,6663.62,6745.63,6661.47,6736.0
2014-02-14,6659.42,6672.21,6646.47,6663.62
2014-02-13,6675.03,6675.24,6608.09,6659.42
2014-02-12,6672.66,6708.17,6669.06,6675.03
2014-02-11,6591.55,6672.66,6591.55,6672.66
2014-02-10,6571.68,6597.0,6565.3,6591.55
2014-02-07,6558.28,6596.28,6540.81,6571.68
2014-02-06,6457.89,6566.01,6457.89,6558.28
2014-02-05,6449.27,6483.73,6423.79,6457.89
2014-02-04,6465.66,6478.16,6416.72,6449.27
2014-02-03,6510.44,6538.3,6459.95,6465.66
2014-01-31,6538.45,6548.46,6421.26,6510.44
2014-01-30,6544.28,6573.92,6503.25,6538.45
2014-01-29,6572.33,6645.23,6482.74,6544.28
2014-01-28,6550.66,6590.66,6550.65,6572.33
2014-01-27,6663.74,6665.39,6539.33,6550.66
2014-01-24,6773.28,6784.42,6654.86,6663.74
2014-01-23,6826.33,6837.21,6760.63,6773.28
2014-01-22,6834.26,6864.87,6821.8,6826.33
2014-01-21,6836.73,6867.42,6822.31,6834.26
2014-01-20,6829.3,6837.53,6810.62,6836.73
2014-01-17,6815.42,6840.5,6800.0,6829.3
2014-01-16,6819.86,6831.74,6811.16,6815.42
2014-01-15,6766.86,6825.2,6766.86,6819.86
2014-01-14,6757.15,6772.63,6694.08,6766.86
2014-01-13,6739.94,6765.6,6730.97,6757.15
2014-01-10,6691.34,6769.94,6691.34,6739.94
2014-01-09,6721.78,6746.41,6679.31,6691.34
2014-01-08,6755.45,6755.53,6713.39,6721.78
2014-01-07,6730.73,6768.89,6718.07,6755.45
2014-01-06,6730.67,6751.98,6714.64,6730.73
2014-01-03,6717.91,6747.33,6699.27,6730.67
2014-01-02,6749.09,6759.37,6707.48,6717.91
2013-12-31,6731.27,6756.98,6731.25,6749.09
2013-12-30,6750.87,6768.44,6718.16,6731.27
2013-12-27,6694.17,6754.11,6694.17,6750.87
2013-12-24,6678.61,6712.1,6672.22,6694.17
2013-12-23,6606.58,6678.61,6606.2,6678.61
2013-12-20,6584.7,6616.8,6576.79,6606.58
2013-12-19,6492.08,6584.7,6492.08,6584.7
2013-12-18,6486.19,6524.46,6486.19,6492.08
2013-12-17,6522.2,6522.2,6482.59,6486.19
2013-12-16,6439.96,6531.16,6422.23,6522.2
2013-12-13,6445.25,6462.76,6433.51,6439.96
2013-12-12,6507.72,6507.72,6435.99,6445.25
2013-12-11,6523.31,6555.57,6507.72,6507.72
2013-12-10,6559.48,6571.91,6519.0,6523.31
2013-12-09,6551.99,6568.44,6534.74,6559.48
2013-12-06,6498.33,6555.73,6496.33,6551.99
2013-12-05,6509.97,6518.88,6487.15,6498.33
2013-12-04,6532.43,6544.7,6479.73,6509.97
2013-12-03,6595.33,6595.48,6531.34,6532.43
2013-12-02,6650.57,6657.41,6595.2,6595.33
2013-11-29,6654.47,6681.57,6648.53,6650.57
2013-11-28,6649.47,6679.51,6642.57,6654.47
2013-11-27,6636.22,6664.14,6635.71,6649.47
2013-11-26,6694.62,6696.95,6636.22,6636.22
2013-11-25,6674.3,6709.08,6674.3,6694.62
2013-11-22,6681.33,6711.03,6661.04,6674.3
2013-11-21,6681.08,6697.69,6643.47,6681.33
2013-11-20,6698.01,6711.42,6661.7,6681.08
2013-11-19,6723.46,6723.46,6677.85,6698.01
2013-11-18,6693.44,6732.1,6671.63,6723.46
2013-11-15,6666.13,6703.12,6665.45,6693.44
2013-11-14,6630.0,6696.16,6630.0,6666.13
2013-11-13,6726.79,6726.81,6613.98,6630.0
2013-11-12,6728.37,6728.37,6693.26,6726.79
2013-11-11,6708.42,6744.77,6702.01,6728.37
2013-11-08,6697.22,6713.9,6643.86,6708.42
2013-11-07,6741.69,6779.18,6679.99,6697.22
2013-11-06,6746.84,6768.16,6735.64,6741.69
2013-11-05,6763.62,6773.86,6708.52,6746.84
2013-11-04,6734.74,6780.11,6734.56,6763.62
2013-11-01,6731.43,6760.87,6715.3,6734.74
2013-10-31,6777.7,6778.27,6719.51,6731.43
2013-10-30,6774.73,6819.86,6763.66,6777.7
2013-10-29,6725.82,6777.16,6718.85,6774.73
2013-10-28,6721.34,6739.66,6704.15,6725.82
2013-10-25,6713.18,6729.74,6700.37,6721.34
2013-10-24,6674.48,6719.25,6674.16,6713.18
2013-10-23,6695.66,6695.92,6655.2,6674.48
2013-10-22,6654.2,6719.27,6653.7,6695.66
2013-10-21,6622.58,6654.2,6617.81,6654.2
2013-10-18,6576.16,6622.7,6576.16,6622.58
2013-10-17,6571.59,6576.16,6529.16,6576.16
2013-10-16,6549.11,6584.39,6504.27,6571.59
2013-10-15,6507.65,6569.28,6507.65,6549.11
2013-10-14,6487.19,6507.8,6464.44,6507.65
2013-10-11,6430.49,6489.16,6430.47,6487.19
2013-10-10,6337.91,6446.22,6337.91,6430.49
2013-10-09,6365.83,6372.63,6316.91,6337.91
2013-10-08,6437.28,6437.73,6364.97,6365.83
2013-10-07,6453.88,6453.88,6391.47,6437.28
2013-10-04,6449.04,6473.58,6428.96,6453.88
2013-10-03,6437.5,6472.43,6436.21,6449.04
2013-10-02,6460.01,6460.01,6386.18,6437.5
2013-10-01,6462.22,6466.3,6424.37,6460.01
2013-09-30,6512.66,6512.66,6438.72,6462.22
2013-09-27,6565.59,6568.94,6487.3,6512.66
2013-09-26,6551.53,6580.94,6535.78,6565.59
2013-09-25,6571.46,6587.97,6526.42,6551.53
2013-09-24,6557.37,6585.4,6549.92,6571.46
2013-09-20,6625.39,6629.93,6594.17,6596.43
2013-09-19,6558.82,6659.12,6558.82,6625.39
2013-09-18,6570.17,6587.58,6532.5,6558.82
2013-09-17,6622.86,6623.04,6570.17,6570.17
2013-09-16,6583.8,6652.66,6583.8,6622.86
2013-09-13,6588.98,6588.98,6561.78,6583.8
2013-09-12,6588.43,6606.12,6558.61,6588.98
2013-09-11,6583.99,6589.85,6559.72,6588.43
2013-09-10,6530.74,6599.51,6530.74,6583.99
2013-09-09,6547.33,6555.86,6508.76,6530.74
2013-09-06,6532.44,6568.18,6492.49,6547.33
2013-09-05,6474.74,6543.22,6461.68,6532.44
2013-09-04,6468.41,6486.4,6423.51,6474.74
2013-09-03,6506.19,6523.16,6456.95,6468.41
2013-09-02,6412.93,6532.3,6412.93,6506.19
2013-08-30,6483.05,6502.19,6409.6,6412.93
2013-08-29,6430.06,6500.51,6429.95,6483.05
2013-08-28,6440.97,6440.97,6393.65,6430.06
2013-08-27,6492.1,6494.2,6424.0,6440.97
2013-08-23,6446.87,6516.71,6422.35,6492.1
2013-08-22,6390.84,6468.88,6390.62,6446.87
2013-08-21,6453.46,6453.55,6386.72,6390.84
2013-08-20,6465.73,6465.73,6398.63,6453.46
2013-08-19,6499.99,6506.59,6457.73,6465.73
2013-08-16,6483.34,6502.27,6461.3,6499.99
2013-08-15,6587.43,6587.88,6460.12,6483.34
2013-08-14,6611.94,6627.96,6582.58,6587.43
2013-08-13,6574.34,6620.43,6568.44,6611.94
2013-08-12,6583.39,6598.39,6547.0,6574.34
2013-08-09,6529.68,6601.21,6529.48,6583.39
2013-08-08,6511.21,6558.59,6507.24,6529.68
2013-08-07,6604.21,6624.99,6511.21,6511.21
2013-08-06,6619.58,6630.14,6562.32,6604.21
2013-08-05,6647.87,6684.95,6590.1,6619.58
2013-08-02,6681.98,6696.63,6623.85,6647.87
2013-08-01,6621.06,6681.98,6607.27,6681.98
2013-07-31,6570.95,6659.35,6556.65,6621.06
2013-07-30,6560.25,6600.72,6560.25,6570.95
2013-07-29,6554.79,6606.36,6544.14,6560.25
2013-07-26,6587.95,6629.89,6535.18,6554.79
2013-07-25,6620.43,6625.35,6540.42,6587.95
2013-07-24,6597.44,6662.19,6581.61,6620.43
2013-07-23,6623.17,6657.66,6597.44,6597.44
2013-07-22,6630.67,6645.01,6608.17,6623.17
2013-07-19,6634.36,6635.22,6592.1,6630.67
2013-07-18,6571.93,6657.38,6555.82,6634.36
2013-07-17,6556.35,6595.62,6517.38,6571.93
2013-07-16,6586.11,6606.42,6556.35,6556.35
2013-07-15,6544.94,6605.9,6544.94,6586.11
2013-07-12,6543.41,6583.9,6540.24,6544.94
2013-07-11,6504.96,6585.74,6504.96,6543.41
2013-07-10,6513.08,6535.91,6472.41,6504.96
2013-07-09,6450.07,6530.86,6450.07,6513.08
2013-07-08,6375.52,6476.09,6375.52,6450.07
2013-07-05,6421.67,6498.59,6364.38,6375.52
2013-07-04,6229.87,6431.41,6229.87,6421.67
2013-07-03,6303.94,6303.94,6185.21,6229.87
2013-07-02,6307.78,6314.13,6266.5,6303.94
2013-07-01,6215.47,6317.02,6215.44,6307.78
2013-06-28,6243.4,6268.84,6207.72,6215.47
2013-06-27,6165.48,6271.8,6165.45,6243.4
2013-06-26,6101.91,6177.92,6089.21,6165.48
2013-06-25,6029.1,6114.61,6029.1,6101.91
2013-06-24,6116.17,6136.11,6023.44,6029.1
2013-06-21,6159.51,6244.17,6116.17,6116.17
2013-06-20,6348.82,6348.82,6144.98,6159.51
2013-06-19,6374.21,6383.61,6327.01,6348.82
2013-06-18,6330.49,6397.33,6311.35,6374.21
2013-06-17,6308.26,6370.75,6308.26,6330.49
2013-06-14,6304.63,6343.51,6290.62,6308.26
2013-06-13,6299.45,6310.95,6205.71,6304.63
2013-06-12,6340.08,6364.26,6295.92,6299.45
2013-06-11,6400.45,6401.18,6280.08,6340.08
2013-06-10,6411.99,6421.24,6379.62,6400.45
2013-06-07,6336.11,6421.37,6313.6,6411.99
2013-06-06,6419.31,6435.39,6336.11,6336.11
2013-06-05,6558.58,6558.58,6419.31,6419.31
2013-06-04,6525.12,6577.0,6525.12,6558.58
2013-06-03,6583.09,6583.09,6514.08,6525.12
2013-05-31,6656.99,6657.07,6577.75,6583.09
2013-05-30,6627.17,6656.99,6611.03,6656.99
2013-05-29,6762.01,6762.01,6620.82,6627.17
2013-05-28,6654.34,6790.7,6654.34,6762.01
2013-05-24,6696.79,6720.08,6640.08,6654.34
2013-05-23,6840.27,6840.27,6658.77,6696.79
2013-05-22,6803.87,6875.62,6781.45,6840.27
2013-05-21,6755.63,6803.87,6744.2,6803.87
2013-05-20,6723.06,6755.63,6709.14,6755.63
2013-05-17,6687.8,6726.9,6669.93,6723.06
2013-05-16,6693.55,6714.48,6677.15,6687.8
2013-05-15,6686.06,6701.68,6669.04,6693.55
2013-05-14,6631.76,6686.06,6618.36,6686.06
2013-05-13,6624.98,6633.26,6602.82,6631.76
2013-05-10,6592.74,6637.84,6591.58,6624.98
2013-05-09,6583.48,6597.26,6571.73,6592.74
2013-05-08,6557.3,6587.39,6547.0,6583.48
2013-05-07,6521.46,6563.9,6521.43,6557.3
2013-05-03,6460.71,6541.69,6451.5,6521.46
2013-05-02,6451.29,6470.34,6409.81,6460.71
2013-05-01,6430.12,6475.87,6429.8,6451.29
2013-04-30,6458.02,6483.08,6412.69,6430.12
2013-04-29,6426.42,6458.02,6419.27,6458.02
2013-04-26,6442.59,6442.59,6399.37,6426.42
2013-04-25,6431.76,6467.11,6411.94,6442.59
2013-04-24,6406.12,6438.93,6396.19,6431.76
2013-04-23,6280.62,6406.14,6278.48,6406.12
2013-04-22,6286.59,6341.98,6258.98,6280.62
2013-04-19,6243.67,6288.7,6243.67,6286.59
2013-04-18,6244.21,6277.79,6225.86,6243.67
2013-04-17,6304.58,6334.44,6225.16,6244.21
2013-04-16,6343.6,6343.6,6297.53,6304.58
2013-04-15,6384.39,6384.42,6300.12,6343.6
2013-04-12,6416.14,6416.14,6368.2,6384.39
2013-04-11,6387.37,6423.56,6377.54,6416.14
2013-04-10,6313.21,6405.2,6313.2,6387.37
2013-04-09,6276.94,6326.54,6276.94,6313.21
2013-04-08,6249.78,6289.59,6249.78,6276.94
2013-04-05,6344.12,6346.82,6214.36,6249.78
2013-04-04,6420.28,6426.37,6341.43,6344.12
2013-04-03,6490.66,6491.84,6416.67,6420.28
2013-04-02,6411.74,6501.78,6408.84,6490.66
2013-03-28,6387.56,6447.86,6381.99,6411.74
2013-03-27,6399.37,6420.9,6344.19,6387.56
2013-03-26,6378.38,6404.52,6369.58,6399.37
2013-03-25,6392.76,6458.53,6366.62,6378.38
2013-03-22,6388.55,6426.45,6374.51,6392.76
2013-03-21,6432.7,6435.59,6364.0,6388.55
2013-03-20,6441.32,6475.61,6421.29,6432.7
2013-03-19,6457.92,6474.57,6414.45,6441.32
2013-03-18,6489.65,6489.65,6386.17,6457.92
2013-03-15,6529.41,6533.78,6470.1,6489.65
2013-03-14,6481.5,6532.57,6478.54,6529.41
2013-03-13,6510.62,6510.62,6437.61,6481.5
2013-03-12,6503.63,6533.99,6491.75,6510.62
2013-03-11,6483.58,6505.3,6473.56,6503.63
2013-03-08,6439.16,6489.54,6439.16,6483.58
2013-03-07,6427.64,6459.68,6427.31,6439.16
2013-03-06,6431.95,6460.96,6418.72,6427.64
2013-03-05,6345.63,6437.34,6344.78,6431.95
2013-03-04,6378.6,6379.29,6333.17,6345.63
2013-03-01,6360.81,6391.67,6308.56,6378.6
2013-02-28,6325.88,6372.0,6325.88,6360.81
2013-02-27,6270.44,6335.9,6269.26,6325.88
2013-02-26,6355.37,6355.37,6258.62,6270.44
2013-02-25,6335.7,6390.09,6323.98,6355.37
2013-02-22,6291.54,6347.25,6291.49,6335.7
2013-02-21,6395.37,6395.37,6277.96,6291.54
2013-02-20,6379.07,6412.44,6368.2,6395.37
2013-02-19,6318.19,6385.14,6304.4,6379.07
2013-02-18,6328.26,6330.17,6306.83,6318.19
2013-02-15,6327.36,6352.2,6309.78,6328.26
2013-02-14,6359.11,6364.72,6302.0,6327.36
2013-02-13,6338.38,6384.7,6311.59,6359.11
2013-02-12,6277.06,6338.38,6259.82,6338.38
2013-02-11,6263.93,6294.81,6252.31,6277.06
2013-02-08,6228.42,6278.07,6228.42,6263.93
2013-02-07,6295.34,6313.0,6216.72,6228.42
2013-02-06,6282.76,6321.45,6265.55,6295.34
2013-02-05,6246.84,6296.47,6244.07,6282.76
2013-02-04,6347.24,6347.26,6236.66,6246.84
2013-02-01,6276.88,6353.95,6275.5,6347.24
2013-01-31,6323.11,6451.01,6142.02,6276.88
2013-01-30,6339.19,6354.46,6316.29,6323.11
2013-01-29,6294.41,6346.37,6285.77,6339.19
2013-01-28,6284.45,6311.26,6277.04,6294.41
2013-01-25,6264.91,6284.45,6247.33,6284.45
2013-01-24,6197.64,6271.4,6186.48,6264.91
2013-01-23,6179.17,6200.49,6178.47,6197.64
2013-01-22,6180.98,6188.58,6149.18,6179.17
2013-01-21,6154.41,6182.23,6154.41,6180.98
2013-01-18,6132.36,6172.49,6131.93,6154.41
2013-01-17,6103.98,6135.89,6087.49,6132.36
2013-01-16,6117.31,6117.33,6076.12,6103.98
2013-01-15,6107.86,6117.31,6086.21,6117.31
2013-01-14,6121.58,6134.17,6104.9,6107.86
2013-01-11,6101.51,6121.58,6095.07,6121.58
2013-01-10,6098.65,6118.3,6090.61,6101.51
2013-01-09,6053.63,6112.27,6053.63,6098.65
2013-01-08,6064.58,6088.18,6053.63,6053.63
2013-01-07,6089.84,6091.5,6060.75,6064.58
2013-01-04,6047.34,6089.84,6038.02,6089.84
2013-01-03,6027.37,6051.3,6016.8,6047.34
2013-01-02,5897.81,6044.57,5897.81,6027.37
2012-12-31,5925.37,5925.43,5873.43,5897.81
2012-12-28,5954.3,5975.97,5915.32,5925.37
2012-12-27,5954.18,5997.04,5942.44,5954.3
2012-12-24,5939.99,5957.69,5937.1,5954.18
2012-12-21,5958.34,5958.34,5894.1,5939.99
2012-12-20,5961.59,5970.87,5950.07,5958.34
2012-12-19,5935.9,5977.82,5935.9,5961.59
2012-12-18,5912.15,5946.41,5911.1,5935.9
2012-12-17,5921.76,5923.92,5881.01,5912.15
2012-12-14,5929.61,5944.5,5915.34,5921.76
2012-12-13,5945.85,5947.85,5918.57,5929.61
2012-12-12,5924.97,5948.5,5915.91,5945.85
2012-12-11,5921.63,5937.93,5908.32,5924.97
2012-12-10,5914.4,5923.97,5891.33,5921.63
2012-12-07,5901.42,5923.11,5889.92,5914.4
2012-12-06,5892.08,5923.91,5889.65,5901.42
2012-12-05,5869.04,5902.66,5869.04,5892.08
2012-12-04,5871.24,5885.36,5852.88,5869.04
2012-12-03,5866.82,5902.0,5859.56,5871.24
2012-11-30,5870.3,5904.39,5860.27,5866.82
2012-11-29,5803.28,5883.98,5803.28,5870.3
2012-11-28,5799.71,5808.34,5755.23,5803.28
2012-11-27,5786.72,5823.18,5786.72,5799.71
2012-11-26,5819.14,5819.14,5773.86,5786.72
2012-11-23,5791.03,5830.53,5781.43,5819.14
2012-11-22,5752.03,5796.47,5752.03,5791.03
2012-11-21,5748.1,5760.12,5727.86,5752.03
2012-11-20,5737.66,5751.82,5706.7,5748.1
2012-11-19,5605.59,5739.74,5605.59,5737.66
2012-11-16,5677.75,5682.68,5605.59,5605.59
2012-11-15,5722.01,5722.01,5674.26,5677.75
2012-11-14,5786.25,5786.25,5719.61,5722.01
2012-11-13,5767.27,5786.25,5710.99,5786.25
2012-11-12,5769.68,5795.25,5762.01,5767.27
2012-11-09,5776.05,5786.43,5715.23,5769.68
2012-11-08,5791.63,5824.36,5770.7,5776.05
2012-11-07,5884.9,5921.78,5789.43,5791.63
2012-11-06,5839.06,5885.16,5839.06,5884.9
2012-11-05,5868.55,5868.55,5825.55,5839.06
2012-11-02,5861.92,5890.11,5844.3,5868.55
2012-11-01,5782.7,5866.76,5777.96,5861.92
2012-10-31,5849.9,5866.67,5782.7,5782.7
2012-10-30,5795.1,5852.17,5794.92,5849.9
2012-10-29,5806.71,5812.67,5763.51,5795.1
2012-10-26,5805.05,5817.94,5753.31,5806.71
2012-10-25,5804.78,5840.57,5802.22,5805.05
2012-10-24,5797.91,5823.24,5776.64,5804.78
2012-10-23,5882.91,5893.43,5788.96,5797.91
2012-10-22,5896.15,5911.03,5869.88,5882.91
2012-10-19,5917.05,5919.73,5892.23,5896.15
2012-10-18,5910.91,5928.27,5896.49,5917.05
2012-10-17,5870.54,5915.59,5868.68,5910.91
2012-10-16,5805.61,5878.09,5805.61,5870.54
2012-10-15,5793.32,5827.87,5786.03,5805.61
2012-10-12,5829.75,5829.75,5793.32,5793.32
2012-10-11,5776.71,5846.3,5766.69,5829.75
2012-10-10,5810.25,5810.52,5776.71,5776.71
2012-10-09,5841.74,5856.42,5795.18,5810.25
2012-10-08,5871.02,5871.02,5818.76,5841.74
2012-10-05,5827.78,5885.57,5827.61,5871.02
2012-10-04,5825.81,5854.16,5803.22,5827.78
2012-10-03,5809.45,5832.48,5785.0,5825.81
2012-10-02,5820.45,5840.36,5781.42,5809.45
2012-10-01,5742.07,5843.54,5738.59,5820.45
2012-09-28,5779.42,5807.82,5740.52,5742.07
2012-09-27,5768.09,5804.09,5762.98,5779.42
2012-09-26,5859.71,5859.71,5751.35,5768.09
2012-09-25,5838.84,5869.17,5828.34,5859.71
2012-09-24,5852.62,5852.62,5806.09,5838.84
2012-09-21,5854.64,5887.57,5838.86,5852.62
2012-09-20,5888.48,5888.48,5824.36,5854.64
2012-09-19,5868.16,5894.39,5861.01,5888.48
2012-09-18,5893.52,5893.52,5837.52,5868.16
2012-09-17,5915.55,5915.68,5883.22,5893.52
2012-09-14,5819.92,5932.62,5819.92,5915.55
2012-09-13,5782.08,5826.57,5770.26,5819.92
2012-09-12,5792.19,5821.24,5757.58,5782.08
2012-09-11,5793.2,5796.56,5764.22,5792.19
2012-09-10,5794.8,5806.79,5777.07,5793.2
2012-09-07,5777.34,5807.57,5772.87,5794.8
2012-09-06,5657.86,5785.98,5657.86,5777.34
2012-09-05,5672.01,5675.91,5634.88,5657.86
2012-09-04,5758.41,5758.41,5658.34,5672.01
2012-09-03,5711.48,5758.41,5701.06,5758.41
2012-08-31,5719.45,5763.77,5707.99,5711.48
2012-08-30,5743.53,5743.53,5705.65,5719.45
2012-08-29,5775.71,5775.76,5739.23,5743.53
2012-08-28,5776.69,5779.49,5749.75,5775.71
2012-08-24,5776.6,5791.39,5739.41,5776.6
2012-08-23,5774.2,5809.26,5764.02,5776.6
2012-08-22,5857.52,5857.52,5771.22,5774.2
2012-08-21,5824.37,5872.59,5824.37,5857.52
2012-08-20,5852.42,5857.5,5802.91,5824.37
2012-08-17,5834.51,5854.72,5834.39,5852.42
2012-08-16,5833.04,5846.7,5811.31,5834.51
2012-08-15,5864.78,5864.78,5822.25,5833.04
2012-08-14,5831.88,5876.22,5831.88,5864.78
2012-08-13,5847.11,5852.79,5813.63,5831.88
2012-08-10,5851.51,5858.56,5827.71,5847.11
2012-08-09,5845.92,5860.16,5828.44,5851.51
2012-08-08,5841.24,5845.92,5801.08,5845.92
2012-08-07,5808.77,5841.24,5785.01,5841.24
2012-08-06,5787.28,5837.61,5767.1,5808.77
2012-08-03,5662.3,5794.01,5662.3,5787.28
